,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
34,Sleeping with Other People,2015,R,12 Aug 2015,101 min,"Comedy, Drama, Romance",Leslye Headland,Leslye Headland,"Alison Brie, Jason Sudeikis, Jordan Carlos, Margarita Levieva","A good-natured womanizer and a serial cheater form a platonic relationship that helps reform them in ways, while a mutual attraction sets in.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyMzQwNjEyNV5BMl5BanBnXkFtZTgwMzYwMzgwNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.5,"35,373",tt3165612,movie,05 Jan 2016,N/A,IFC Films,http://www.sleepingwithotherpeoplefilm.com,True
35,Slow West,2015,R,16 Apr 2015,84 min,"Adventure, Western",John Maclean,John Maclean,"Kodi Smit-McPhee, Caren Pistorius, Aorere Paki, Jeffrey Thomas","A young Scottish man travels across America in pursuit of the woman he loves, attracting the attention of an outlaw who is willing to serve as a guide.","English, French","UK, New Zealand",6 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BNTYxNDA5ODk5NF5BMl5BanBnXkFtZTgwNzMwMzIwNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,6.9,"37,513",tt3205376,movie,07 Jul 2015,N/A,A24 and DIRECTV,http://a24films.com/films/slow-west/,True
36,Z for Zachariah,2015,PG-13,28 Aug 2015,98 min,"Drama, Sci-Fi, Thriller",Craig Zobel,"Nissar Modi (screenplay), Robert C. O'Brien (novel)","Chiwetel Ejiofor, Margot Robbie, Chris Pine","In the wake of a disaster that wipes out most of civilization, two men and a young woman find themselves in an emotionally charged love triangle as the last known survivors.",English,"Iceland, Switzerland, USA",3 nominations.,https://m.media-amazon.com/images/M/MV5BMTUwMTUwODUzNV5BMl5BanBnXkFtZTgwMDIxMDE5NTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.0,"24,787",tt1598642,movie,20 Oct 2015,"$118,483",Roadside Attractions,N/A,True
37,The Hallow,2015,Not Rated,05 Nov 2015,97 min,Horror,Corin Hardy,"Corin Hardy (story by), Felipe Marino (story by), Tom de Ville (story by), Corin Hardy (screenplay by), Felipe Marino (screenplay by)","Joseph Mawle, Bojana Novakovic, Michael McElhatton, Michael Smiley",A family who moved into a remote mill house in Ireland finds themselves in a fight for survival with demonic creatures living in the woods.,English,"UK, USA, Ireland",12 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ2MjUzNTg5MF5BMl5BanBnXkFtZTgwNTY1MTY3NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,5.7,"13,592",tt2474976,movie,05 Apr 2016,"$2,361",Occupant Entertainment,http://www.corinhardy.com/the-woods/,True
38,Me and Earl and the Dying Girl,2015,PG-13,01 Jul 2015,105 min,"Comedy, Drama, Romance",Alfonso Gomez-Rejon,"Jesse Andrews (screenplay by), Jesse Andrews (based on the novel by)","Thomas Mann, RJ Cyler, Olivia Cooke, Nick Offerman","High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer.",English,USA,17 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BNTA1NzUzNjY4MV5BMl5BanBnXkFtZTgwNDU0MDI0NTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.8,"110,311",tt2582496,movie,06 Oct 2015,N/A,Fox Searchlight,http://MeAndEarlMovie.com,True
39,The Second Mother,2015,R,28 Aug 2015,112 min,"Comedy, Drama",Anna Muylaert,Anna Muylaert,"Regina Casé, Michel Joelsas, Camila Márdila, Karine Teles","When the estranged daughter of a hard-working live-in housekeeper suddenly appears, the unspoken class barriers that exist within the home are thrown into disarray.",Portuguese,Brazil,28 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMzU0MzE5Mjk3OF5BMl5BanBnXkFtZTgwMjM3NjQzNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.8,"10,565",tt3742378,movie,12 Jan 2016,N/A,Oscilloscope Laboratories,http://thesecondmother.vhx.tv/,True
40,Advantageous,2015,Not Rated,23 Jun 2015,90 min,"Drama, Family, Sci-Fi",Jennifer Phang,"Jacqueline Kim, Jennifer Phang","Jacqueline Kim, James Urbaniak, Freya Adams, Ken Jeong","In a near-future city where soaring opulence overshadows economic hardship, Gwen and her daughter Jules do all they can to hold on to their joy together, despite the instability surfacing in their world.","English, French",USA,7 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjE2OTMzNjQxOV5BMl5BanBnXkFtZTgwMTM5MjE1NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.2,"3,724",tt3090670,movie,N/A,N/A,Film Presence,http://advantageous.me,True
41,Brooklyn,2015,PG-13,25 Nov 2015,117 min,"Drama, Romance",John Crowley,"Nick Hornby, Colm Tóibín (novel)","Saoirse Ronan, Hugh Gormley, Brid Brennan, Maeve McGrath","An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within.","English, Latin, Irish","UK, Canada, Ireland, Belgium",Nominated for 3 Oscars. Another 37 wins & 152 nominations.,https://m.media-amazon.com/images/M/MV5BMzE4MDk5NzEyOV5BMl5BanBnXkFtZTgwNDM4NDA3NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.5,"114,509",tt2381111,movie,15 Mar 2016,"$30,459,009",Fox Searchlight Pictures,http://www.brooklyn-themovie.com,True
42,I'll See You in My Dreams,2015,PG-13,15 May 2015,92 min,"Comedy, Drama, Romance",Brett Haley,"Brett Haley, Marc Basch","Blythe Danner, June Squibb, Rhea Perlman, Mary Kay Place",A widow and former songstress discovers that life can begin anew at any age.,English,USA,8 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzMzc5OTkyOV5BMl5BanBnXkFtZTgwNzc3OTMyNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.7,"6,139",tt3236120,movie,09 Apr 2007,N/A,WARNER BROTHERS PICTURES,N/A,True
43,Jupiter Ascending,2015,PG-13,06 Feb 2015,127 min,"Action, Adventure, Sci-Fi","Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski","Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne",A young woman discovers her destiny as an heiress of intergalactic nobility and must fight to protect the inhabitants of Earth from an ancient and destructive industry.,"English, Russian","USA, Australia",4 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BMTQyNzk2MjA2NF5BMl5BanBnXkFtZTgwMjEwNzk3MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.3,"164,161",tt1617661,movie,02 Jun 2015,"$43,733,037",Warner Bros. Pictures,http://www.jupiterascending.com/,True
44,I Kissed a Girl,2015,N/A,28 Jan 2015,98 min,"Comedy, Romance","Maxime Govare, Noémie Saglio","Maxime Govare (screenplay), Noémie Saglio (screenplay)","Pio Marmaï, Franck Gastambide, Adrianna Gradziel, Lannick Gautry","Jeremie wakes up alongside a pretty woman. But it's the first time for Jeremie, normally he prefers his future husband Antoine. It's a funny story of a ""Comming In""",French,France,N/A,https://m.media-amazon.com/images/M/MV5BOTdlNmU0MGYtOWJjOC00NTliLTk1M2UtZjlmZDZhMTY1ZmI1XkEyXkFqcGdeQXVyMzI4MzkxNTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,"1,380",tt4255626,movie,N/A,N/A,N/A,N/A,True
45,Timbuktu,2014,PG-13,10 Dec 2014,97 min,Drama,Abderrahmane Sissako,"Abderrahmane Sissako (screenplay), Kessen Tall (screenplay)","Ibrahim Ahmed, Abel Jafri, Toulou Kiki, Layla Walet Mohamed",A cattle herder and his family who reside in the dunes of Timbuktu find their quiet lives -- which are typically free of the Jihadists determined to control their faith -- abruptly disturbed.,"French, Arabic, Bambara, English, Songhay, Tamashek","Mauritania, France",Nominated for 1 Oscar. Another 28 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMjMwOTQ0NTUyMF5BMl5BanBnXkFtZTgwNDg3NDUxNDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",92,7.2,"14,362",tt3409392,movie,23 Jun 2015,"$696,436",Cohen Media Group,http://www.cohenmedia.net,True
46,Alien Outpost,2014,Not Rated,30 Jan 2015,90 min,"Action, Sci-Fi, Thriller",Jabbar Raisani,"Blake Clifton (screenplay), Jabbar Raisani (screenplay), Jabbar Raisani","Adrian Paul, Reiley McClendon, Brandon Auret, Andy Davoli",A documentary crew follows an elite unit of soldiers in the wake of an alien invasion.,English,"UK, South Africa",N/A,https://m.media-amazon.com/images/M/MV5BMTc4ODY2MzIzNl5BMl5BanBnXkFtZTgwNTg3ODY0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,4.8,"5,872",tt2474972,movie,06 Jul 2015,N/A,Altitude Film Entertainment,http://www.ifcfilms.com/films/alien-outpost,True
47,Black or White,2014,PG-13,30 Jan 2015,121 min,Drama,Mike Binder,Mike Binder,"Kevin Costner, Octavia Spencer, Jillian Estell, Bill Burr","A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",English,USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTYyMzE2NTE5MV5BMl5BanBnXkFtZTgwNDI3ODI2MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.6,"10,481",tt2883434,movie,05 May 2015,"$15,504,419",Relativity Media,N/A,True
48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False
49,The Department,2015,N/A,30 Jan 2015,104 min,"Romance, Thriller",Remi Vaughan-Richards,Chinaza Onuzo,"Osas Ighodaro Ajibade, Desmond Elliott, Jide Kosoko, Majid Michel","She used to live in Lagos, Nigeria and run industrial sabotage for a Nigerian conglomerate until she got married and moved to the suburbs. Now she's a bored housewife and her company wants ...",English,Nigeria,N/A,https://ia.media-imdb.com/images/M/MV5BOWFmNjhkMGYtNjhmZC00OTdiLWJjNDAtNDE3MGU4ZDA1OWMyXkEyXkFqcGdeQXVyMzM0OTc4NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,20,tt3811544,movie,N/A,N/A,N/A,N/A,True
50,Dharani,2015,N/A,30 Jan 2015,N/A,N/A,Guhan Sambandham,Guhan Sambhandham,"Aari, Sandra Amy, Jayakumar, Ajay Krishna",The plot is set in a rural backdrop where three middle class characters running a hotel come across three different circumstances facing three important life decision that is going to ...,Tamil,India,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BZmE4M2RlY2MtOTgzMS00OTE2LTk0MzEtMjgxNDcxNTA3YTRmXkEyXkFqcGdeQXVyNjc4NTQxNjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,6,tt4401880,movie,N/A,N/A,N/A,N/A,True
51,Isai,2015,N/A,30 Jan 2015,190 min,"Musical, Romance, Thriller",Surya S.J.,Surya S.J.,"Surya S.J., Sathyaraj, Sulagna Panigrahi, Thambi Ramayya","A maestro decides to snuff out his subordinate, after the latter subdued all his fame.",Tamil,India,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTA3ODQ3OV5BMl5BanBnXkFtZTgwNzAzMTg3NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,495,tt4401884,movie,N/A,N/A,N/A,N/A,True
52,Killadi,2015,N/A,30 Jan 2015,132 min,"Action, Thriller",A. Venkatesh,Pattu Kottai Prabhakar,"Bharath Srinivasan, Meera Chopra, Vivek, Roja","Dharani, a daring youth, gives refuge to Anjali, a rich girl, who fled from her house to escape a marriage with her rowdy uncle. But, his act of goodwill invites more trouble for him and his family.",Tamil,India,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMDUyZDQ0ZWEtNmQ2My00MjkxLWIzODUtYzJlNmE4N2JiYTI2XkEyXkFqcGdeQXVyMjM5NDY4NzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",N/A,3.8,36,tt4401890,movie,N/A,N/A,N/A,N/A,True
53,The Loft,2014,R,30 Jan 2015,108 min,"Mystery, Romance, Thriller",Erik Van Looy,"Bart De Pauw (based upon the film written by), Wesley Strick (screenplay)","Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet","Five married guys conspire to secretly share a penthouse loft in the city--a place where they can carry out hidden affairs and indulge in their deepest fantasies. But the fantasy becomes a nightmare when they discover the dead body of an unknown woman in the loft, and they realize one of the group must be involved.",English,"Belgium, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAyNTM4ODM5NV5BMl5BanBnXkFtZTgwNTA4NDE3MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24,6.3,"45,981",tt1850397,movie,26 May 2015,"$4,409,157",Open Road Films,http://www.theloftmovie.com/,True
54,Project Almanac,2015,PG-13,30 Jan 2015,106 min,"Drama, Mystery, Sci-Fi, Thriller",Dean Israelite,"Jason Pagan, Andrew Deutschman","Jonny Weston, Sofia Black-D'Elia, Sam Lerner, Allen Evangelista","A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTUxMjQ2NjI4OV5BMl5BanBnXkFtZTgwODc2NjUwNDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.4,"70,720",tt2436386,movie,09 Jun 2015,N/A,Paramount Pictures,http://www.projectalmanac.com/,True
55,Pulan Visaranai 2,2015,N/A,30 Jan 2015,145 min,Thriller,R.K. Selvamani,"Liquat Ali Khan, R.K. Selvamani","Prashanth, Karthika, Ashwini, Mansoor Ali Khan",A police officer investigates an accident involving a team of workers at a petroleum plant whose bus has fallen into a ravine.,Tamil,India,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,7,tt4425388,movie,N/A,N/A,N/A,N/A,True
56,Running Man,2010–,N/A,11 Jul 2010,80 min,"Comedy, Game-Show, Reality-TV",N/A,N/A,"Jae-Suk Yoo, Jong-Kook Kim, Dong-hoon Ha, Kwang-soo Lee",A variety show in which cast members will go to a South Korean landmark and play games there. There are several games to be played within the landmark and at least one of them has to do ...,Korean,South Korea,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BYTNhZWRiN2ItNmYxYi00M2Q1LWE4MTUtYTMwZDJlOTljM2I5XkEyXkFqcGdeQXVyNjQ3NzI2MDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]",N/A,8.8,"2,089",tt2185037,series,N/A,N/A,N/A,N/A,True
57,Touring Talkies,2013,N/A,19 Apr 2013,77 min,Drama,Gajendra Ahire,N/A,"Subodh Bhave, Trupti Bhoir, Kishore Kadam, Vaibhav Mangale",N/A,Marathi,India,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BNzcwYzJmODMtZmI0NC00ZGY1LTk5NTEtNzI1YjQ5NjQ1ZTllXkEyXkFqcGdeQXVyNjQwMTMzNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,36,tt2471706,movie,N/A,N/A,N/A,N/A,True
58,C'est Si Bon,2015,N/A,13 Feb 2015,122 min,"Drama, Romance",Hyun-seok Kim,Hyun-seok Kim,"Yoon-Seok Kim, Woo Jung, Hee-ae Kim, Hyo-Joo Han",Oh Geun-tae (JUNG Woo) is a country boy with a booming baritone who is discovered by aspiring singer-songwriter Lee Jang-hui (JIN Goo) and thrust into the bustling world of Seoul's iconic ...,Korean,South Korea,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZmE5ZWQzYTMtM2QzNi00MjM4LWI2ZjYtNzdiZDZkYTY0NDUzXkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,307,tt4430992,movie,N/A,N/A,CJ Entertainment,http://www.cj-entertainment.com/movies/150119-002/c-est-si-bon,True
59,Yennai Arindhaal,2015,N/A,05 Feb 2015,168 min,"Action, Thriller",Gautham Menon,"Thiagarajan Kumararaja, Gautham Menon, Shridhar Raghavan","Ajith Kumar, Arun Vijay, Trisha Krishnan, Anushka Shetty","Sathyadev, a sincere police officer, tries to stop an organ trafficking racket. But he is unaware that the man performing the illegal trade is the same person who killed his beloved.","Tamil, Telugu",India,1 win & 6 nominations.,https://ia.media-imdb.com/images/M/MV5BN2QyMTUwZGItMWVmNC00ZGQ2LWE0YjMtNWFhOWUxYWU5NjczXkEyXkFqcGdeQXVyODE0NjUxNzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"6,563",tt4258292,movie,N/A,"$105,184",N/A,N/A,True
60,45 Years,2015,R,28 Aug 2015,91 min,"Drama, Romance",Andrew Haigh,"Andrew Haigh, David Constantine (short story ""In Another Country"")","Charlotte Rampling, Tom Courtenay, Geraldine James, Dolly Wells",A married couple preparing to celebrate their wedding anniversary receives shattering news that promises to forever change the course of their lives.,English,UK,Nominated for 1 Oscar. Another 20 wins & 52 nominations.,https://m.media-amazon.com/images/M/MV5BMTgxMTQ4NzMyN15BMl5BanBnXkFtZTgwODA0MTgyNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,7.1,"27,346",tt3544082,movie,14 Jun 2016,"$3,489,919",Sundance Selects,http://www.45yearsfilm.com/,True
61,600 Miles,2015,R,05 Jul 2016,85 min,"Drama, Thriller",Gabriel Ripstein,"Gabriel Ripstein, Gabriel Ripstein (screenplay), Issa López (screenplay)","Tim Roth, Kristyan Ferrer, Alan Carlson, Mónica Del Carmen","Arnulfo Rubio smuggles weapons for a deadly Mexican cartel. ATF agent Hank Harris attempts to apprehend him, but gets kidnapped by Rubio, instead. Rubio takes him to his bosses, but during the 600-miles-long drive, they slowly befriend.","Spanish, English","Mexico, USA",9 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BMjEzNTgxMDQ0NF5BMl5BanBnXkFtZTgwNzM2NzkyNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,5.5,"1,958",tt3685622,movie,05 Jul 2016,N/A,Lucia Films,N/A,True
62,"Love, Rosie",2014,R,22 Oct 2014,102 min,"Comedy, Romance",Christian Ditter,"Juliette Towhidi (screenplay), Cecelia Ahern (novel)","Lily Collins, Sam Claflin, Christian Cooke, Jaime Winstone","Rosie and Alex have been best friends since they were 5, so they couldn't possibly be right for one another...or could they? When it comes to love, life and making the right choices, these two are their own worst enemies.",English,"Germany, UK",N/A,https://m.media-amazon.com/images/M/MV5BMTk0Mzg1MTU1MF5BMl5BanBnXkFtZTgwMjU3ODI2MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,7.2,"100,394",tt1638002,movie,05 May 2015,N/A,Film Arcade,http://www.facebook.com/LoveRosie.film,True
63,Old Fashioned,2014,PG-13,23 Jun 2017,115 min,"Drama, Romance",Rik Swartzwelder,Rik Swartzwelder,"Elizabeth Roberts, Rik Swartzwelder, LeJon Woods, Tyler Hollinger","A reformed frat boy opens an antique store in a college town, and falls for the free-spirited girl who moves into the apartment above his shop. In time, this unlikely pair fall into a traditional courtship..",English,USA,5 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjcxNzk4ODM3Nl5BMl5BanBnXkFtZTgwODA4OTI5MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,5.3,"1,760",tt2048824,movie,16 Jun 2015,N/A,Freestyle Releasing,http://www.oldfashionedmovie.com/,True
