,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
33,Nostalgia,1983,Not Rated,01 Mar 1992,125 min,Drama,Andrei Tarkovsky,"Andrei Tarkovsky (screenplay), Tonino Guerra (screenplay)","Oleg Yankovskiy, Erland Josephson, Domiziana Giordano, Patrizia Terreno",A Russian poet and his interpreter travel to Italy to research the life of an 18th-century composer.,"Italian, Russian","Italy, Soviet Union",3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BN2VmZjJkMGUtZGQ4My00NGJiLThjMDMtYTU5ODM1Y2Q0Yzc5XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",N/A,8.1,"18,336",tt0086022,movie,06 Oct 1998,"$5,233",Kino Lorber,N/A,True
34,Black '47,2018,R,28 Sep 2018,100 min,"Action, Drama",Lance Daly,"Lance Daly, P.J. Dillon (story by), P.J. Dillon, Eugene O'Brien (additional material), Pierce Ryan (story by), Pierce Ryan","Hugo Weaving, James Frecheville, Stephen Rea, Freddie Fox","Set in Ireland during the Great Famine, the drama follows an Irish Ranger who has been fighting for the British Army abroad, as he abandons his post to reunite with his family. Despite ...","English, Irish","Ireland, Luxembourg",N/A,https://m.media-amazon.com/images/M/MV5BNzQzMzAwOGYtMjFkMC00YTQwLTllNWEtYmU5NzM2NWExNzI4XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.9,"5,395",tt3208026,movie,05 Feb 2019,N/A,IFC Films,N/A,True
35,Samson,2018,PG-13,16 Feb 2018,110 min,"Action, Drama","Bruce Macdonald, Gabriel Sabloff(co-director)","Jason Baumgardner (story by), Zach Smith (story by), Jason Baumgardner, Zach Smith, Galen Gilbert, Timothy Ratajczak","Taylor James, Billy Zane, Lindsay Wagner, Caitlin Leahy","After losing the love of his life to a cruel Philistine prince, a young Hebrew with Supernatural strength defends his people, sacrificing everything to avenge his love, his people, and his God.",English,"South Africa, USA",N/A,https://m.media-amazon.com/images/M/MV5BYThiMjg4ZDAtNjk5ZS00ZTUxLThmM2ItMGI0ZTE1NjRhNWNmXkEyXkFqcGdeQXVyNTQ3MjE4NTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",17,4.4,"3,114",tt6951892,movie,15 May 2018,"$4,436,089",Pure Flix Entertainment,N/A,True
36,Game Night,2018,R,23 Feb 2018,100 min,"Action, Comedy, Crime, Mystery","John Francis Daley, Jonathan Goldstein",Mark Perez,"Jason Bateman, Rachel McAdams, Kyle Chandler, Sharon Horgan",A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjI3ODkzNDk5MF5BMl5BanBnXkFtZTgwNTEyNjY2NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.0,"148,986",tt2704998,movie,22 May 2018,"$33,537,766",New Line Cinema,http://www.gamenight.movie/,True
37,Annihilation,2018,R,23 Feb 2018,115 min,"Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller",Alex Garland,"Alex Garland (written for the screen by), Jeff VanderMeer (based on the novel by)","Natalie Portman, Benedict Wong, Sonoya Mizuno, David Gyasi","A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTk2Mjc2NzYxNl5BMl5BanBnXkFtZTgwMTA2OTA1NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,6.9,"210,644",tt2798920,movie,29 May 2018,"$20,636,742",Paramount Pictures,https://www.facebook.com/AnnihilationMovie,True
38,Every Day,2018,PG-13,23 Feb 2018,97 min,"Drama, Fantasy, Romance",Michael Sucsy,"Jesse Andrews (screenplay by), David Levithan (based on the novel by)","Angourie Rice, Justice Smith, Jeni Ross, Lucas Jade Zumann",A shy teenager falls for someone who transforms into another person every day.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTFiNzQ2OGUtYTdmMi00NjRjLWExN2MtZmNiODI4MTY3MGM3XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.4,"11,500",tt7026672,movie,05 Jun 2018,"$5,260,834",Orion Pictures,http://www.seeeveryday.com/,True
39,The Lodgers,2017,R,23 Feb 2018,92 min,"Drama, Horror, Romance, Thriller",Brian O'Malley,David Turpin,"Charlotte Vega, Bill Milner, Eugene Simon, David Bradley","1920, rural Ireland. Anglo Irish twins Rachel and Edward share a strange existence in their crumbling family estate. Each night, the property becomes the domain of a sinister presence (The ...",English,Ireland,4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BM2FhM2E1MTktMDYwZi00ODA1LWI0YTYtN2NjZjM3ODFjYmU5XkEyXkFqcGdeQXVyMjY1ODQ3NTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,5.1,"5,939",tt4399952,movie,23 Feb 2018,N/A,Epic Pictures,N/A,True
40,The Cured,2017,R,23 Feb 2018,95 min,"Drama, Horror, Sci-Fi",David Freyne,David Freyne,"Ellen Page, Sam Keeley, Tom Vaughan-Lawlor, Stuart Graham","A disease that turns people into zombies has been cured. The once-infected zombies are discriminated against by society and their own families, which causes social issues to arise. This leads to militant government interference.",English,"Ireland, France",N/A,https://m.media-amazon.com/images/M/MV5BMzA2ZDIwM2ItYzYyOS00NGFkLWFhZmEtYTFiOTZmZWEzYWZkXkEyXkFqcGdeQXVyNjI0NTQ2Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,5.5,"4,633",tt3463106,movie,03 Jul 2018,N/A,IFC Films,N/A,True
41,Red Sparrow,2018,R,02 Mar 2018,140 min,"Action, Drama, Thriller",Francis Lawrence,"Justin Haythe (screenplay by), Jason Matthews (based upon the book by)","Jennifer Lawrence, Joel Edgerton, Matthias Schoenaerts, Charlotte Rampling","Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.","English, Russian",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTA3MDkxOTc4NDdeQTJeQWpwZ15BbWU4MDAxNzgyNTQz._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.6,"127,732",tt2873282,movie,22 May 2018,"$17,000,000",Twentieth Century Fox,http://RedSparrowMovie.com,True
42,Pickings,2018,R,03 Aug 2018,103 min,"Action, Crime, Drama, Mystery, Thriller",Usher Morgan,Usher Morgan,"Michelle Holland, Elyse Price, Reese Grande, Katie Vincent","When a short-tempered mobster and his gang of thugs try to shake down a neighborhood bar, they're soon confronted with the wrath of its owner - a mysterious southern mother with a dangerous past.",English,USA,6 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BY2VjNmY5MWQtYmRhYi00YzUwLWFmMDYtMTIzNzA3YWNhZmY1XkEyXkFqcGdeQXVyMzUxNjY1NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,671,tt4789822,movie,N/A,N/A,Dark Passage Films,N/A,True
43,Death Wish,2018,R,02 Mar 2018,107 min,"Action, Crime, Drama, Thriller",Eli Roth,"Joe Carnahan (screenplay by), Brian Garfield (from the novel by), Wendell Mayes (based on the 1974 motion picture by)","Bruce Willis, Vincent D'Onofrio, Elisabeth Shue, Camila Morrone","Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.","English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTkzNjU3MjE0MF5BMl5BanBnXkFtZTgwNTIyNDk0NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,6.4,"44,735",tt1137450,movie,05 Jun 2018,"$13,025,000",MGM,http://deathwish.movie/,True
44,Foxtrot,2017,R,21 Sep 2017,113 min,Drama,Samuel Maoz,Samuel Maoz,"Lior Ashkenazi, Sarah Adler, Yonaton Shiray, Shira Haas",A troubled family must face the facts when something goes terribly wrong at their son's desolate military post.,Hebrew,"Israel, Switzerland, Germany, France",16 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BYjkxY2ZkM2UtYmRmOS00MWYzLTg4NjktY2MzZjU0MjU0YTc1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,7.4,"4,266",tt6896536,movie,N/A,"$36,786",Sony Pictures Classics,https://sonyclassics.com/foxtrot/,True
45,The Vanishing of Sidney Hall,2017,R,02 Mar 2018,119 min,"Drama, Mystery, Romance",Shawn Christensen,"Shawn Christensen, Jason Dolan","Logan Lerman, Elle Fanning, Kyle Chandler, Michelle Monaghan","Sidney Hall finds accidental success and unexpected love at an early age, then disappears without a trace.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTUyNzY0NzYyOV5BMl5BanBnXkFtZTgwODQzNjQ1NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,6.9,"6,717",tt1291566,movie,20 Mar 2018,N/A,Fuzzy Logic Pictures,N/A,True
46,A Wrinkle in Time,2018,PG,09 Mar 2018,109 min,"Adventure, Family, Fantasy, Sci-Fi",Ava DuVernay,"Jennifer Lee (screenplay by), Jeff Stockwell (screenplay by), Madeleine L'Engle (based upon the novel by)","Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling","After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMjMxNjQ5MTI3MV5BMl5BanBnXkFtZTgwMjQ2MTAyNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,4.2,"32,982",tt1620680,movie,05 Jun 2018,N/A,Walt Disney Pictures,http://movies.disney.com/a-wrinkle-in-time,True
47,Gringo,2018,R,09 Mar 2018,111 min,"Action, Comedy, Crime, Drama",Nash Edgerton,"Anthony Tambakis (screenplay by), Matthew Stone (screenplay by), Matthew Stone (story by)","Joel Edgerton, Charlize Theron, David Oyelowo, Thandie Newton","GRINGO, a dark comedy mixed with white-knuckle action and dramatic intrigue, explores the battle of survival for businessman Harold Soyinka (David Oyelowo) when he finds himself crossing the line from law-abiding citizen to wanted criminal.","English, Spanish, French, Yoruba","Australia, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjAyMTk2MTQ3Ml5BMl5BanBnXkFtZTgwNDQ2ODE0NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.1,"19,322",tt3721964,movie,05 Jun 2018,N/A,Amazon Studios and STX Entertainment,http://gringo.movie/,True
48,Thoroughbreds,2017,R,09 Mar 2018,92 min,"Comedy, Crime, Drama, Thriller",Cory Finley,Cory Finley,"Olivia Cooke, Anya Taylor-Joy, Anton Yelchin, Paul Sparks","Two upper-class teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. Together, they hatch a plan to solve both of their problems-no matter what the cost.",English,USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNDcyNDA4NDAzN15BMl5BanBnXkFtZTgwODQxMDQ5NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.7,"23,147",tt5649108,movie,05 Jun 2018,N/A,Focus Features,http://www.ThoroughbredsMovie.com,True
49,The Death of Stalin,2017,R,09 Mar 2018,107 min,"Comedy, Drama, History, War",Armando Iannucci,"Armando Iannucci, David Schneider, Ian Martin, Peter Fellows (additional material by), Fabien Nury (based on the comic book ""The Death of Stalin"" by), Thierry Robin (based on the comic book ""The Death of Stalin"" by), Fabien Nury (original screenplay by)","Olga Kurylenko, Tom Brooke, Paddy Considine, Justin Edwards","Moscow, 1953. After being in power for nearly 30 years, Soviet dictator Josef Stalin takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.",English,"UK, France, Belgium, Canada",Nominated for 2 BAFTA Film Awards. Another 8 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTcxMDc1NjcyNl5BMl5BanBnXkFtZTgwNDU0NDYxMzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.2,"56,657",tt4686844,movie,19 Jun 2018,N/A,IFC Films,https://www.facebook.com/TheDeathOfStalinMovie,True
50,The Leisure Seeker,2017,R,03 Jan 2018,112 min,"Adventure, Comedy, Drama, Romance",Paolo Virzì,"Michael Zadoorian (novel), Stephen Amidon (screenplay), Francesca Archibugi (screenplay), Francesco Piccolo (screenplay), Paolo Virzì (screenplay)","Helen Mirren, Donald Sutherland, Christian McKay, Janel Moloney",A runaway couple go on an unforgettable journey in the faithful old RV they call The Leisure Seeker.,English,"Italy, France",Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTg1NTg2MzcyNF5BMl5BanBnXkFtZTgwNjMwMDIzNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.6,"4,483",tt3741632,movie,N/A,N/A,N/A,N/A,True
51,The Hurricane Heist,2018,PG-13,09 Mar 2018,103 min,"Action, Crime, Thriller",Rob Cohen,"Scott Windhauser (screenplay by), Jeff Dixon (screenplay by), Anthony Fingleton (story by), Carlos Davis (story by)","Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson",Thieves attempt a massive heist against the U.S. Treasury as a Category 5 hurricane approaches one of its Mint facilities.,"American Sign Language, English",USA,N/A,https://m.media-amazon.com/images/M/MV5BMzg3Y2MyNjgtMzk4ZS00OTU3LWEwZmMtN2Y0NTdlZjU0NGFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,5.1,"14,264",tt5360952,movie,05 Jun 2018,N/A,Entertainment Studios Motion Pictures,http://www.hurricaneheistmovie.com/,True
52,The Strangers: Prey at Night,2018,R,09 Mar 2018,85 min,Horror,Johannes Roberts,"Bryan Bertino, Ben Ketai","Christina Hendricks, Martin Henderson, Bailee Madison, Lewis Pullman",A family of four staying at a secluded mobile home park for the night are stalked and then hunted by three masked psychopaths.,English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTY1OTIwODgzMV5BMl5BanBnXkFtZTgwMzUyMDgzNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.2,"19,896",tt1285009,movie,12 Jun 2018,N/A,Aviron Pictures,http://www.thestrangers2018.com,True
53,Tomb Raider,2018,PG-13,16 Mar 2018,119 min,"Action, Adventure, Fantasy, Thriller",Roar Uthaug,"Geneva Robertson-Dworet (screenplay by), Alastair Siddons (screenplay by), Evan Daugherty (story by), Geneva Robertson-Dworet (story by)","Alicia Vikander, Dominic West, Walton Goggins, Daniel Wu","Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.","English, Cantonese, Hindi","UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BOTY4NDcyZGQtYmVlNy00ODgwLTljYTMtYzQ2OTE3NDhjODMwXkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.3,"153,405",tt1365519,movie,12 Jun 2018,N/A,Warner Bros. Pictures,http://www.tombraidermovie.com/,True
54,"Love, Simon",2018,PG-13,16 Mar 2018,110 min,"Comedy, Drama, Romance",Greg Berlanti,"Elizabeth Berger (screenplay by), Isaac Aptaker (screenplay by), Becky Albertalli (based on the novel ""Simon vs. the Homo Sapiens Agenda"" by)","Nick Robinson, Jennifer Garner, Josh Duhamel, Katherine Langford","Simon Spier keeps a huge secret from his family, his friends and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTMyZDdiMzUtZjcxNS00Mjc3LTljY2UtYjI4YmY5NzJlYjc1XkEyXkFqcGdeQXVyMTA5OTkwNTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.7,"74,769",tt5164432,movie,12 Jun 2018,N/A,20th Century Fox,http://LoveSimonMovie.com,True
55,I Can Only Imagine,2018,PG,16 Mar 2018,110 min,"Biography, Drama, Family, Music","Andrew Erwin, Jon Erwin","Bart Millard (based on the life story of), Jon Erwin (story by), Brent McCorkle (story by), Alex Cramer (story by), Jon Erwin (screenplay by), Brent McCorkle (screenplay by)","J. Michael Finley, Madeline Carroll, Dennis Quaid, Trace Adkins","The inspiring and unknown true story behind MercyMe's beloved, chart topping song that brings ultimate hope to so many is a gripping reminder of the power of true forgiveness.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTRjNDc5NTAtZGJlYS00NTg4LTk2NTEtNGUwY2NiZWM3YTY2XkEyXkFqcGdeQXVyNTQ3MjE4NTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,7.4,"10,232",tt6450186,movie,12 Jun 2018,N/A,Lionsgate and Roadside Attractions,https://icanonlyimagine.com/,True
56,7 Days in Entebbe,2018,PG-13,16 Mar 2018,107 min,"Action, Drama, History, Thriller",José Padilha,Gregory Burke (screenplay by),"Batsheva Dance Company, Zina Zinchenko, Ben Schnetzer, Daniel Brühl","Inspired by the true events of the 1976 hijacking of an Air France flight en route from Tel Aviv to Paris, and the most daring rescue mission ever attempted.","English, German, French, Hebrew, Arabic","UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjAwNDMzNzg0Nl5BMl5BanBnXkFtZTgwOTkxNjY2NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,5.8,"8,829",tt5466186,movie,03 Jul 2018,N/A,Focus Features,http://www.focusfeatures.com/7-days-in-entebbe,True
57,Furlough,2018,R,16 Mar 2018,83 min,Comedy,Laurie Collyer,Barry Strugatz,"Melissa Leo, Tessa Thompson, Edgar Ramírez, Erik Griffin","When an inmate is granted one weekend out of prison to see her dying mother, a rookie correction officer struggles to keep her under control.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZmJhOGNiZWMtNmVhYi00YmJhLTkzMzEtZDEwNjRjMDg4NjcwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,5.2,641,tt5291792,movie,14 Aug 2018,N/A,IFC Films,N/A,True
58,Josie,2018,N/A,16 Mar 2018,100 min,"Drama, Thriller",Eric England,Anthony Ragnone II,"Sophie Turner, Dylan McDermott, Daeg Faerch, Kurt Fuller","Hank, a solitary man living a dull existence in the sleepy, Southern town raises eyebrows when he develops a questionable relationship with Josie, a recently transplanted high school student.",English,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BYWRjMzNmNmMtNGM1NC00OGU5LWJhNmMtNmUzNDMwZjBiOGNhXkEyXkFqcGdeQXVyMjA1MDcxMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,4.8,"1,024",tt4682780,movie,16 Mar 2018,N/A,Screen Media Films,https://screenmediafilms.net/productions/details/2533/Josie,True
